"Id"	"letter_no_in_edition"	"sender_id"	"sender_as_marked"	"sender_inferred"	"sender_uncertain"	"recipient_id"	"recipient_as_marked"	"recipient_inferred"	"recipient_uncertain"	"label"	"send_date_year1"	"send_date_month1"	"send_date_day1"	"send_date_computable1"	"send_date_has_range"	"send_date_year2"	"send_date_month2"	"send_date_day2"	"send_date_computable2"	"send_date_as_marked"	"send_date_inferred"	"send_date_approx"	"send_date_uncertain"	"Source"	"source_loc_as_marked"	"source_loc_inferred"	"source_loc_uncertain"	"Target"	"target_loc_as_marked"	"target_loc_inferred"	"target_loc_uncertain"	"letter_language"	"letter_type_genus"	"letter_type_x_to_x"	"further_annotation"
"wpirck_bw_1173ck5"	"1173"	"pirckheimer_willibald_viaf_27173507"	"Willibald Pirckheimer"	"0"	"0"	"pirckheimer_katharina_die_jüngere_viaf_unknown"	"Pirckheimers Schwestern und Töchter im Kloster"	"0"	"0"	"P., Widmungsepistel zu Gregor von Nazianz,
Zwei Reden gegen Kaiser Julian, an seine
Schwestern und Töchter im Kloster. Lat. Autogr.
<Nürnberg, Mai 1528>"	"1528"	"05"	NULL	"1528-05-01"	"1"	"1528"	"05"	NULL	"1528-05-31"	"<Mai 1528>"	"1"	"0"	"0"	"nürnberg_DE_gid_2861650"	"<Nürnberg>"	"1"	"0"	"nürnberg_klarissenkloster_st_klara_DE_gid_unknown"	"Nürnberg, Klarakloster"	"1"	"1"	"latin"	"dedicatory letter"	"letter_1_to_n"	"multiple recipients"
"wpirck_bw_1173ck6"	"1173"	"pirckheimer_willibald_viaf_27173507"	"Willibald Pirckheimer"	"0"	"0"	"pirckheimer_klara_viaf_11044869"	"Pirckheimers Schwestern und Töchter im Kloster"	"0"	"0"	"P., Widmungsepistel zu Gregor von Nazianz,
Zwei Reden gegen Kaiser Julian, an seine
Schwestern und Töchter im Kloster. Lat. Autogr.
<Nürnberg, Mai 1528>"	"1528"	"05"	NULL	"1528-05-01"	"1"	"1528"	"05"	NULL	"1528-05-31"	"<Mai 1528>"	"1"	"0"	"0"	"nürnberg_DE_gid_2861650"	"<Nürnberg>"	"1"	"0"	"nürnberg_klarissenkloster_st_klara_DE_gid_unknown"	"Nürnberg, Klarakloster"	"1"	"1"	"latin"	"dedicatory letter"	"letter_1_to_n"	"multiple recipients"
"wpirck_bw_1173ck7"	"1173"	"pirckheimer_willibald_viaf_27173507"	"Willibald Pirckheimer"	"0"	"0"	"pirckheimer_walburg_viaf_unknown"	"Pirckheimers Schwestern und Töchter im Kloster"	"0"	"0"	"P., Widmungsepistel zu Gregor von Nazianz,
Zwei Reden gegen Kaiser Julian, an seine
Schwestern und Töchter im Kloster. Lat. Autogr.
<Nürnberg, Mai 1528>"	"1528"	"05"	NULL	"1528-05-01"	"1"	"1528"	"05"	NULL	"1528-05-31"	"<Mai 1528>"	"1"	"0"	"0"	"nürnberg_DE_gid_2861650"	"<Nürnberg>"	"1"	"0"	"nürnberg_klarissenkloster_st_klara_DE_gid_unknown"	"Nürnberg, Klarakloster"	"1"	"1"	"latin"	"dedicatory letter"	"letter_1_to_n"	"multiple recipients"
"wpirck_bw_1173ck8"	"1173"	"pirckheimer_willibald_viaf_27173507"	"Willibald Pirckheimer"	"0"	"0"	"pirckheimer_sabina_viaf_100506400"	"Pirckheimers Schwestern und Töchter im Kloster"	"0"	"0"	"P., Widmungsepistel zu Gregor von Nazianz,
Zwei Reden gegen Kaiser Julian, an seine
Schwestern und Töchter im Kloster. Lat. Autogr.
<Nürnberg, Mai 1528>"	"1528"	"05"	NULL	"1528-05-01"	"1"	"1528"	"05"	NULL	"1528-05-31"	"<Mai 1528>"	"1"	"0"	"0"	"nürnberg_DE_gid_2861650"	"<Nürnberg>"	"1"	"0"	"bergen_abbey_DE_gid_unknown"	"Kloster Bergen"	"1"	"1"	"latin"	"dedicatory letter"	"letter_1_to_n"	"multiple recipients"
"wpirck_bw_1176"	"1176"	"pirckheimer_willibald_viaf_27173507"	"Willibald Pirckheimer"	"0"	"0"	"neuenar_hermann_graf_von_viaf_18164526"	"Graf Hermann von Neuenahr"	"0"	"0"	"P., Widmungsepistel zu Gregor von Nazianz,
zwei Reden gegen Kaiser Julian,
an Graf Hermann von Neuenahr. Lat. Druck. Nürnberg, Ende Mai 1528"	"1528"	"05"	NULL	"1528-05-20"	"1"	"1528"	"05"	NULL	"1528-05-31"	"Ende Mai 1528"	"1"	"0"	"0"	"nürnberg_DE_gid_2861650"	"Nürnberg"	"0"	"0"	"köln_DE_gid_2886242"	"Köln"	"1"	"1"	"latin"	"dedicatory letter"	"letter_1_to_1"	""
"wpirck_bw_1183"	"1183"	"pirckheimer_willibald_viaf_27173507"	"Willibald Pirckheimer"	"0"	"0"	"nürnberg_town_council_of_viaf_not_applicable"	"Rat der Stadt Nürnberg"	"0"	"0"	"P. an den Nürnberger Rat. Dt. Autogr.
<Nürnberg, Juni/Juli 1528>"	"1528"	"06"	NULL	"1528-06-01"	"1"	"1528"	"07"	NULL	"1528-07-31"	"<Juni/Juli 1528>"	"1"	"0"	"1"	"nürnberg_DE_gid_2861650"	"<Nürnberg>"	"1"	"0"	"nürnberg_DE_gid_2861650"	"Nürnberg"	"1"	"1"	"german"	"familiar letter"	"letter_1_to_1"	""
"wpirck_bw_1201"	"1201"	"pirckheimer_willibald_viaf_27173507"	"Willibald Pirckheimer"	"0"	"0"	"nürnberg_town_council_of_viaf_not_applicable"	"Rat der Stadt Nürnberg"	"0"	"0"	"P. an den Nürnberger Rat. Dt. Autogr., Abschr.
Nürnberg, kurz vor 23. Dezember 1528"	"1528"	"12"	NULL	"1528-12-15"	"1"	"1528"	"12"	NULL	"1528-12-22"	"kurz vor 23. Dezember 1528"	"1"	"0"	"0"	"nürnberg_DE_gid_2861650"	"Nürnberg"	"0"	"0"	"nürnberg_DE_gid_2861650"	"Nürnberg"	"1"	"1"	"german"	"familiar letter"	"letter_1_to_1"	""
"wpirck_bw_1215"	"1215"	"pirckheimer_willibald_viaf_27173507"	"Willibald Pirckheimer"	"0"	"0"	"zasius_ulrich_viaf_61645489"	"Ulrich Zasius"	"0"	"0"	"P., Widmungsepistel zu Gregor von Nazianz,
De officio episcopi, an Ulrich Zasius. Lat. Druck.
Nürnberg, 15. März 1529"	"1529"	"03"	"15"	"1529-03-15"	"0"	"1529"	"03"	"15"	"1529-03-15"	"15. März 1529"	"0"	"0"	"0"	"nürnberg_DE_gid_2861650"	"Nürnberg"	"0"	"0"	"freiburg_DE_gid_2925177"	"Freiburg i. Br."	"1"	"1"	"latin"	"dedicatory letter"	"letter_1_to_1"	""
"wpirck_bw_1227"	"1227"	"pirckheimer_willibald_viaf_27173507"	"Willibald Pirckheimer"	"0"	"0"	"spalatin_georg_viaf_240011410"	"Georg Spalatin"	"0"	"0"	"P. an Georg Spalatin. Lat. Abschr.
Nürnberg, 15. Mai 1529"	"1529"	"05"	"15"	"1529-05-15"	"0"	"1529"	"05"	"15"	"1529-05-15"	"15. Mai 1529"	"0"	"0"	"0"	"nürnberg_DE_gid_2861650"	"Nürnberg"	"0"	"0"	"altenburg_DE_gid_2957773"	"Altenburg"	"1"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	""
"wpirck_bw_1231"	"1231"	"pirckheimer_willibald_viaf_27173507"	"Willibald Pirckheimer"	"0"	"0"	"nürnberg_town_council_of_viaf_not_applicable"	"Rat der Stadt Nürnberg"	"0"	"0"	"P. für Caritas Pirckheimer d. Ä. an den
Nürnberger Rat. Dt. Reinschr.
<Nürnberg, kurz vor 23. Juni 1529>"	"1529"	"06"	NULL	"1529-06-15"	"1"	"1529"	"06"	NULL	"1529-06-22"	"<kurz vor 23. Juni 1529>"	"1"	"0"	"0"	"nürnberg_DE_gid_2861650"	"<Nürnberg>"	"1"	"0"	"nürnberg_DE_gid_2861650"	"Nürnberg"	"1"	"1"	"german"	"familiar letter"	"letter_1_to_1"	"Willibald Pirckheimer schreibt für Caritas Pirckheimre d. Ä."
"wpirck_bw_1245"	"1245"	"pirckheimer_willibald_viaf_27173507"	"Willibald Pirckheimer"	"0"	"0"	"leib_kilian_viaf_57412912"	"Kilian Leib"	"0"	"0"	"P. an Kilian Leib. Lat. Abschr.
<Nürnberg, bald nach 24. September 1529>"	"1529"	"09"	NULL	"1529-09-25"	"1"	"1529"	"10"	NULL	"1529-10-01"	"<bald nach 24. September 1529>"	"1"	"1"	"0"	"nürnberg_DE_gid_2861650"	"<Nürnberg>"	"1"	"0"	"monastery_rebdorf_DE_gid_unknown"	"Monastery Rebdorf"	"1"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	""
"wpirck_bw_1257"	"1257"	"pirckheimer_willibald_viaf_27173507"	"Willibald Pirckheimer"	"0"	"0"	"rhenanus_beatus_viaf_39415982"	"Beatus Rhenanus"	"0"	"0"	"P. an Beatus Rhenanus. Lat. Druck.
Nürnberg, 20. November 1529"	"1529"	"11"	"20"	"1529-11-20"	"0"	"1529"	"11"	"20"	"1529-11-20"	"20. November 1529"	"0"	"0"	"0"	"nürnberg_DE_gid_2861650"	"Nürnberg"	"0"	"0"	"sélestat_FR_gid_2975233"	"Sélestat"	"0"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	""
"wpirck_bw_1271"	"1271"	"pirckheimer_willibald_viaf_27173507"	"Willibald Pirckheimer"	"0"	"0"	"pirckheimer_eufemia_viaf_100506353"	"<Eufemia Pirckheimer>"	"1"	"0"	"P. an <Eufemia Pirckheimer>. Dt. Druck.
<Nürnberg, Mitte Januar 1530>"	"1530"	"01"	NULL	"1530-01-10"	"1"	"1530"	"01"	NULL	"1530-01-20"	"<Mitte Januar 1530>"	"1"	"0"	"0"	"nürnberg_DE_gid_2861650"	"<Nürnberg>"	"1"	"0"	"bergen_abbey_DE_gid_unknown"	"Kloster Bergen"	"1"	"1"	"german"	"familiar letter"	"letter_1_to_1"	"recipient added by editors"
"wpirck_bw_1283"	"1283"	"pirckheimer_willibald_viaf_27173507"	"Willibald Pirckheimer"	"0"	"0"	"reuter_konrad_viaf_40196398"	"<Konrat Reuter?>"	"1"	"1"	"P. an <Konrad Reuter?>. Lat. Autogr.
Nürnberg, 2. Hälfte März 1530>"	"1530"	"03"	NULL	"1530-03-15"	"1"	"1530"	"03"	NULL	"1530-03-31"	"<2. Hälfte März 1530>"	"1"	"0"	"0"	"nürnberg_DE_gid_2861650"	"Nürnberg"	"0"	"0"	"kaisheim_DE_gid_2893983"	"Kaisheim"	"1"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	"Recipient added by editors; recipient uncertain"
"wpirck_bw_1304"	"1304"	"pirckheimer_willibald_viaf_27173507"	"Willibald Pirckheimer"	"0"	"0"	"neuenar_hermann_graf_von_viaf_18164526"	"Graf Hermann von Neuenahr"	"0"	"0"	"P., Widmungsvorrede zu Germaniae explicatio,
an Graf Hermann von Neuenahr. Lat. Druck.
Nürnberg, 1. Juli 1530"	"1530"	"07"	"01"	"1530-07-01"	"0"	"1530"	"07"	"01"	"1530-07-01"	"1. Juli 1530"	"0"	"0"	"0"	"nürnberg_DE_gid_2861650"	"Nürnberg"	"0"	"0"	"augsburg_DE_gid_2954172"	"Augsburg"	"1"	"1"	"latin"	"dedicatory letter"	"letter_1_to_1"	""
"wpirck_bw_1305"	"1305"	"pirckheimer_willibald_viaf_27173507"	"Willibald Pirckheimer"	"0"	"0"	"baumgartner_hans_(II)_viaf_55332057"	"<Hans Baumgartner>"	"1"	"0"	"P. an <Hans Baumgartner>. Dt. Autogr.
<Nürnberg, Anfang Juli 1530>"	"1530"	"07"	NULL	"1530-07-01"	"1"	"1530"	"07"	NULL	"1530-07-10"	"<Anfang Juli 1530>"	"1"	"0"	"0"	"nürnberg_DE_gid_2861650"	"<Nürnberg>"	"1"	"0"	"augsburg_DE_gid_2954172"	"Augsburg"	"1"	"1"	"german"	"familiar letter"	"letter_1_to_1"	""
"wpirck_bw_132"	"132"	"pirckheimer_willibald_viaf_27173507"	"Willibald Pirckheimer"	"0"	"0"	"eyb_kaspar_von_viaf_unknown"	"Kaspar von Eyb"	"0"	"0"	"Pirckheimer an Kaspar von Eyb. Dtsch. Briefb. Regest. Nbg, 31.10.1506"	"1506"	"10"	"31"	"1506-10-31"	"0"	"1506"	"10"	"31"	"1506-10-31"	"31.10.1506"	"0"	"0"	"0"	"nürnberg_DE_gid_2861650"	"Nürnberg"	"0"	"0"	"arberg_DE_gid_2955697"	"Arberg"	"1"	"1"	"german"	"familiar letter"	"letter_1_to_1"	""
"wpirck_bw_1323"	"1323"	"pirckheimer_willibald_viaf_27173507"	"Willibald Pirckheimer"	"0"	"0"	"hessus_helius_eobanus_viaf_71412338"	"Helius Eobanus Hessus"	"0"	"0"	"P. an Helius Eobanus Hessus. Lat. Druck.
<Nürnberg, nach 8. Oktober 1530>"	"1530"	"10"	NULL	"1530-10-09"	"1"	"1530"	NULL	NULL	"1530-12-21"	"<nach 8. Oktober 1530>"	"1"	"0"	"0"	"nürnberg_DE_gid_2861650"	"<Nürnberg>"	"1"	"0"	"nürnberg_DE_gid_2861650"	"Nürnberg"	"1"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	""
"wpirck_bw_1325"	"1325"	"pirckheimer_willibald_viaf_27173507"	"Willibald Pirckheimer"	"0"	"0"	"froben_hieronymus_viaf_32319505"	"Hieronymus Froben"	"0"	"0"	"P. an Hieronymus Froben. Lat. Autogr.
Nürnberg, 15. Oktober 1530"	"1530"	"10"	"15"	"1530-10-15"	"0"	"1530"	"10"	"15"	"1530-10-15"	"15. Oktober 1530"	"0"	"0"	"0"	"nürnberg_DE_gid_2861650"	"Nürnberg"	"0"	"0"	"basel_CH_gid_2661604"	"Basel"	"1"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	""
"wpirck_bw_1327"	"1327"	"pirckheimer_willibald_viaf_27173507"	"Willibald Pirckheimer"	"0"	"0"	"ziegler_jakob_viaf_15074694"	"Jakob <Ziegler>"	"1"	"0"	"P. an Jakob <Ziegler>. Lat. Autogr.
Nürnberg, 31. Oktober 1530"	"1530"	"10"	"31"	"1530-10-31"	"0"	"1530"	"10"	"31"	"1530-10-31"	"31. Oktober 1530"	"0"	"0"	"0"	"nürnberg_DE_gid_2861650"	"Nürnberg"	"0"	"0"	"ferrara_IT_gid_3177090"	"Ferrara"	"1"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	"recipient added by editors"
"wpirck_bw_1331"	"1331"	"pirckheimer_willibald_viaf_27173507"	"Willibald Pirckheimer"	"0"	"0"	"tscherte_hans_viaf_95414344"	"Johann Tschertte"	"0"	"0"	"P. an Johann Tschertte. Dt. Autogr.
<Nürnberg, ab Mitte November 1530>"	"1530"	NULL	NULL	"1530-11-15"	"1"	NULL	NULL	NULL	"1530-12-21"	"<ab Mitte November 1530>"	"1"	"0"	"0"	"nürnberg_DE_gid_2861650"	"<Nürnberg>"	"1"	"0"	"vienna_AT_gid_2761369"	"Vienna"	"1"	"1"	"german"	"familiar letter"	"letter_1_to_1"	"Pirckheimers date of death is a terminus ante quem for the date range"
"wpirck_bw_140"	"140"	"pirckheimer_willibald_viaf_27173507"	"Willibald Pirckheimer"	"0"	"0"	"sperantius_sebastian_viaf_20458910"	"Sebastian Sperantius?"	"1"	"1"	"Pirckheimer an Sebastian Sperantius? Lat. Konzept. S.d. [Nbg, 1506?]"	"1506"	NULL	NULL	"1506-01-01"	"1"	"1506"	NULL	NULL	"1506-12-31"	"S. d. [1506?]"	"1"	"0"	"1"	"nürnberg_DE_gid_2861650"	"[Nürnberg]"	"1"	"0"	"ingolstadt_DE_gid_2895992"	"Ingolstadt"	"1"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	"the date range might be way to narrow, cf. Pirckheimer BW I, p. 460"
"wpirck_bw_151"	"151"	"pirckheimer_willibald_viaf_27173507"	"Willibald Pirckheimer"	"0"	"0"	"eyb_kaspar_von_viaf_unknown"	"Kaspar von Eyb"	"0"	"0"	"Pirckheimer an Kaspar von Eyb. Dtsch. Briefb. Regest. Nbg, 19.2.1507"	"1507"	"02"	"19"	"1507-02-19"	"0"	"1507"	"02"	"19"	"1507-02-19"	"19.2.1507"	"0"	"0"	"0"	"nürnberg_DE_gid_2861650"	"Nürnberg"	"0"	"0"	"arberg_DE_gid_2955697"	"Arberg"	"1"	"1"	"german"	"familiar letter"	"letter_1_to_1"	""
"wpirck_bw_15ck1"	"15"	"pirckheimer_willibald_viaf_27173507"	"Willibald Pirckheimer"	"0"	"0"	"wallenfelser_endres_viaf_unknown"	"Endres Wallenfelser und Hans Gotzendorffer"	"0"	"0"	"Pirckheimer an Endres Wallenfelser und Hans Gotzendorffer. Dtsch. Orig. Pfunds, 13.6.1499"	"1499"	"06"	"13"	"1499-06-13"	"0"	"1499"	"06"	"13"	"1499-06-13"	"13.6.1499"	"0"	"0"	"0"	"pfunds_AT_gid_2768905"	"Pfunds"	"0"	"0"	"bad_windsheim_DE_gid_2953314"	"Windsheim"	"0"	"1"	"german"	"familiar letter"	"letter_1_to_n"	"multiple recipients"
"wpirck_bw_15ck2"	"15"	"pirckheimer_willibald_viaf_27173507"	"Willibald Pirckheimer"	"0"	"0"	"gotzendorffer_hans_viaf_unknown"	"Endres Wallenfelser und Hans Gotzendorffer"	"0"	"0"	"Pirckheimer an Endres Wallenfelser und Hans Gotzendorffer. Dtsch. Orig. Pfunds, 13.6.1499"	"1499"	"06"	"13"	"1499-06-13"	"0"	"1499"	"06"	"13"	"1499-06-13"	"13.6.1499"	"0"	"0"	"0"	"pfunds_AT_gid_2768905"	"Pfunds"	"0"	"0"	"schweinfurt_DE_gid_2834498"	"Schweinfurt"	"0"	"1"	"german"	"familiar letter"	"letter_1_to_n"	"multiple recipients"
"wpirck_bw_166"	"166"	"pirckheimer_willibald_viaf_27173507"	"Georg Holzschuher, P. und Siegm. Groß"	"0"	"0"	"nürnberg_town_council_of_viaf_not_applicable"	"Rat der Stadt Nürnberg"	"0"	"0"	"Georg Holzschuher, P. und Siegm. Groß an den Nürnberger Rat. Dtsch. Orig. [Augsb.], 24.4.1507"	"1507"	"04"	"24"	"1507-04-24"	"0"	"1507"	"04"	"24"	"1507-04-24"	"24.4.1507"	"0"	"0"	"0"	"augsburg_DE_gid_2954172"	"[Augsburg]"	"1"	"0"	"nürnberg_DE_gid_2861650"	"Nürnberg"	"1"	"1"	"german"	"familiar letter"	"letter_n_to_1"	"multiple senders"
"wpirck_bw_167"	"167"	"pirckheimer_willibald_viaf_27173507"	"Georg Holzschuher, P. und Siegm. Groß"	"0"	"0"	"nürnberg_town_council_of_viaf_not_applicable"	"Rat der Stadt Nürnberg"	"0"	"0"	"Dieselben an den Rat. Dtsch. Orig. [Augsb.], 24.4.1507 "	"1507"	"04"	"24"	"1507-04-24"	"0"	"1507"	"04"	"24"	"1507-04-24"	"24.4.1507"	"0"	"0"	"0"	"augsburg_DE_gid_2954172"	"[Augsburg]"	"1"	"0"	"nürnberg_DE_gid_2861650"	"Nürnberg"	"1"	"1"	"german"	"familiar letter"	"letter_n_to_1"	"multiple senders"
"wpirck_bw_169"	"169"	"pirckheimer_willibald_viaf_27173507"	"Willibald Pirckheimer"	"0"	"0"	"laufenburg_town_council_of_viaf_not_applicable"	"Rat zu Laufenburg"	"0"	"0"	"Pirckheimer an den Rat zu Laufenburg. Dtsch. Briefb. Nbg, 20.5.1507"	"1507"	"05"	"20"	"1507-05-20"	"0"	"1507"	"05"	"20"	"1507-05-20"	"20.5.1507"	"0"	"0"	"0"	"nürnberg_DE_gid_2861650"	"Nürnberg"	"0"	"0"	"laufenburg_DE_gid_2880121"	"Laufenburg"	"0"	"1"	"german"	"familiar letter"	"letter_1_to_1"	""
"wpirck_bw_174"	"174"	"pirckheimer_willibald_viaf_27173507"	"Willibald Pirckheimer"	"0"	"0"	"beheim_georg_viaf_52872509"	"Georg Beheim"	"0"	"0"	"An Georg Beheim. Lat. Konzept. S. d. [Nbg., nach 24.10.1507]"	"1507"	"10"	NULL	"1507-10-25"	"1"	"1507"	"10"	"31"	"1507-10-31"	"[bald nach 24.10.1507]"	"1"	"0"	"1"	"nürnberg_DE_gid_2861650"	"[Nürnberg]"	"1"	"0"	"mainz_DE_gid_2874225"	"Mainz"	"1"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	"for the end of the date range, the end of the same month has been chosen, which seems to be suggested by Pirckheimer BW II, p. 12"
"wpirck_bw_178"	"178"	"pirckheimer_willibald_viaf_27173507"	"Willibald Pirckheimer"	"0"	"0"	"spalatin_georg_viaf_240011410"	"Georg Spalatin"	"0"	"0"	"An denselben. Lat. Konzept. S. d. [Nbg., nach 27. 8. 1508]"	"1508"	NULL	NULL	"1508-08-28"	"1"	NULL	NULL	NULL	"1508-12-31"	"[nach 27. 8. 1508]"	"1"	"0"	"1"	"nürnberg_DE_gid_2861650"	"[Nürnberg]"	"1"	"0"	"wittenberg_DE_gid_7303020"	"Wittenberg"	"0"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	"for the end of the date range, 1508 appears plausible"
"wpirck_bw_192"	"192"	"pirckheimer_willibald_viaf_27173507"	"Willibald Pirckheimer"	"0"	"0"	"cochlæus_johannes_viaf_121589726"	"Johannes Cochläus"	"0"	"0"	"An denselben (Epigramm). Lat. Druck. [Nbg., Juli 1511]"	"1511"	"07"	NULL	"1511-07-01"	"1"	"1511"	"07"	NULL	"1511-07-31"	"[Juli 1511]"	"1"	"0"	"0"	"nürnberg_DE_gid_2861650"	"[Nürnberg]"	"1"	"0"	"nürnberg_DE_gid_2861650"	"Nürnberg"	"1"	"1"	"latin"	"poetic letter"	"letter_1_to_1"	""
"wpirck_bw_197"	"197"	"pirckheimer_willibald_viaf_27173507"	"Willibald Pirckheimer"	"0"	"0"	"reuchlin_johann_viaf_66542815"	"Johannes Reuchlin"	"0"	"0"	"An Johannes Reuchlin. Lat. Druck. Nbg., 1.10.1511"	"1511"	"10"	"01"	"1511-10-01"	"0"	"1511"	"10"	"01"	"1511-10-01"	"1.10.1511"	"0"	"0"	"0"	"nürnberg_DE_gid_2861650"	"Nürnberg"	"0"	"0"	"stuttgart_DE_gid_2825297"	"Stuttgart"	"1"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	""
"wpirck_bw_2"	"2"	"pirckheimer_willibald_viaf_27173507"	"Willibald Pirckheimer"	"0"	"0"	"pirckheimer_johannes_viaf_45097499"	"Hans Pirckheimer"	"0"	"0"	"An denselben. Lat. Orig. Padua, 12.7.1491"	"1491"	"07"	"12"	"1491-07-12"	"0"	"1491"	"07"	"12"	"1491-07-12"	"12.7.1491"	"0"	"0"	"0"	"padova_IT_gid_3171728"	"Padua"	"0"	"0"	"nürnberg_DE_gid_2861650"	"Nürnberg"	"1"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	""
"wpirck_bw_201a"	"201a"	"pirckheimer_willibald_viaf_27173507"	"Willibald Pirckheimer"	"0"	"0"	"leib_kilian_viaf_57412912"	"<Kilian Leib>"	"1"	"0"	"P. an <Kilian Leib>. Lat. Autogr. <Nürnberg, ca. 1511/12>"	"1511"	NULL	NULL	"1511-01-01"	"1"	"1512"	NULL	NULL	"1512-12-31"	"<ca. 1511/12>"	"1"	"1"	"0"	"nürnberg_DE_gid_2861650"	"<Nürnberg>"	"1"	"0"	"monastery_rebdorf_DE_gid_unknown"	"Monastery Rebdorf"	"1"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	"Nachtrag in Bd. 7 zu Bd. 2"
"wpirck_bw_221"	"221"	"pirckheimer_willibald_viaf_27173507"	"Willibald Pirckheimer"	"0"	"0"	"georg_III_bamberg_bischof_viaf_15568815"	"Bischof (Georg III., Schenk von Limpurg) von Bamberg"	"0"	"0"	"P. an den Bischof (Georg III., Schenk von Limpurg) von Bamberg. Dtsch. Briefb. Nbg., 18.9.1512"	"1512"	"09"	"18"	"1512-09-18"	"0"	"1512"	"09"	"18"	"1512-09-18"	"18.9.1512"	"0"	"0"	"0"	"nürnberg_DE_gid_2861650"	"Nürnberg"	"0"	"0"	"bamberg_DE_gid_2952984"	"Bamberg"	"1"	"1"	"german"	"familiar letter"	"letter_1_to_1"	""
"wpirck_bw_224"	"224"	"pirckheimer_willibald_viaf_27173507"	"Willibald Pirckheimer"	"0"	"0"	"georg_III_bamberg_bischof_viaf_15568815"	"Bischof Georg von Bamberg"	"0"	"0"	"P. an Bischof Georg von Bamberg. Dtsch. Briefb. Nbg., 1.10.1512"	"1512"	"10"	"01"	"1512-10-01"	"0"	"1512"	"10"	"01"	"1512-10-01"	"1.10.1512"	"0"	"0"	"0"	"nürnberg_DE_gid_2861650"	"Nürnberg"	"0"	"0"	"bamberg_DE_gid_2952984"	"Bamberg"	"1"	"1"	"german"	"familiar letter"	"letter_1_to_1"	""
"wpirck_bw_225"	"225"	"pirckheimer_willibald_viaf_27173507"	"Willibald Pirckheimer"	"0"	"0"	"schwarzenberg_johann_von_viaf_41987336"	"Johann von Schwarzenberg"	"0"	"0"	"P. an Johann von Schwarzenberg. Dtsch. Briefb. Nbg., 22.10.1512"	"1512"	"10"	"22"	"1512-10-22"	"0"	"1512"	"10"	"22"	"1512-10-22"	"22.10.1512"	"0"	"0"	"0"	"nürnberg_DE_gid_2861650"	"Nürnberg"	"0"	"0"	"bamberg_DE_gid_2952984"	"Bamberg"	"1"	"1"	"german"	"familiar letter"	"letter_1_to_1"	""
"wpirck_bw_234"	"234"	"pirckheimer_willibald_viaf_27173507"	"Willibald Pirckheimer"	"0"	"0"	"reuchlin_johann_viaf_66542815"	"Johannes Reuchlin"	"0"	"0"	"An Johann Reuchlin. Lat. Druck. Nbg., 1.12.1512"	"1512"	"12"	"01"	"1512-12-01"	"0"	"1512"	"12"	"01"	"1512-12-01"	"1.12.1512"	"0"	"0"	"0"	"nürnberg_DE_gid_2861650"	"Nürnberg"	"0"	"0"	"stuttgart_DE_gid_2825297"	"Stuttgart"	"1"	"1"	"latin"	"familiar letter"	"letter_1_to_1"	""
"wpirck_bw_241"	"241"	"pirckheimer_willibald_viaf_27173507"	"Willibald Pirckheimer und Michel Behaim"	"0"	"0"	"ansbach_margrave_counselors_of_viaf_not_applicable"	"Räte des Markgrafen in Ansbach"	"0"	"0"	"P. und Michel Behaim an die Räte des Markgrafen in Ansbach. Dtsch. Briefb. Nbg., 7.4.1513"	"1513"	"04"	"07"	"1513-04-07"	"0"	"1513"	"04"	"07"	"1513-04-07"	"7.4.1513"	"0"	"0"	"0"	"nürnberg_DE_gid_2861650"	"Nürnberg"	"0"	"0"	"ansbach_DE_gid_2955936"	"Ansbach"	"0"	"0"	"german"	"familiar letter"	"letter_n_to_1"	"multiple senders"
"wpirck_bw_243"	"243"	"pirckheimer_willibald_viaf_27173507"	"Willibald Pirckheimer"	"0"	"0"	"pirckheimer_caritas_die_ältere_viaf_41848634"	"Charitas Pirckheimer"	"0"	"0"	"An Charitas Pirckheimer (Widmungsschreiben). Lat. Druck und *Konzept. Nbg., 1.6.1513"	"1513"	"06"	"01"	"1513-06-01"	"0"	"1513"	"06"	"01"	"1513-06-01"	"1.6.1513"	"0"	"0"	"0"	"nürnberg_DE_gid_2861650"	"Nürnberg"	"0"	"0"	"nürnberg_klarissenkloster_st_klara_DE_gid_unknown"	"Nürnberg, St. Klara"	"1"	"1"	"latin"	"dedicatory letter"	"letter_1_to_1"	""
